"ID_obs";"Genus";"Species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
15318;"Napeogenes";"sodalis";-6,375;-77,375;"AGNOSIA";"AGNOSIA";"Peru"
15320;"Napeogenes";"stella";-2,125;-79,125;"HERMIAS";"HERMIAS";"Ecuador"
15322;"Napeogenes";"stella";-2,375;-79,125;"HERMIAS";"HERMIAS";"Ecuador"
15323;"Napeogenes";"stella";-3,625;-79,625;"HERMIAS";"HERMIAS";"Ecuador"
15324;"Napeogenes";"stella";0,875;-79,625;"HERMIAS";"HERMIAS";"Ecuador"
15327;"Napeogenes";"stella";0,875;-79,875;"HERMIAS";"HERMIAS";"Ecuador"
15329;"Napeogenes";"stella";-1,125;-79,375;"HERMIAS";"HERMIAS";"Ecuador"
15330;"Napeogenes";"stella";-0,875;-79,375;"HERMIAS";"HERMIAS";"Ecuador"
15331;"Napeogenes";"stella";-0,125;-79,375;"HERMIAS";"HERMIAS";"Ecuador"
15332;"Napeogenes";"stella";-0,375;-78,875;"HERMIAS";"HERMIAS";"Ecuador"
15333;"Napeogenes";"stella";-0,375;-79,125;"HERMIAS";"HERMIAS";"Ecuador"
15334;"Napeogenes";"stella";-0,625;-79,375;"HERMIAS";"HERMIAS";"Ecuador"
15340;"Napeogenes";"stella";9,125;-79,625;"HERMIAS";"HERMIAS";"Panama"
15341;"Napeogenes";"stella";7,875;-77,625;"HERMIAS";"HERMIAS";"Panama"
15343;"Napeogenes";"stella";8,125;-78,125;"HERMIAS";"HERMIAS";"Panama"
15344;"Napeogenes";"stella";8,375;-77,625;"HERMIAS";"HERMIAS";"Panama"
15345;"Napeogenes";"stella";9,125;-78,625;"HERMIAS";"HERMIAS";"Panama"
15346;"Napeogenes";"stella";8,875;-78,375;"HERMIAS";"HERMIAS";"Panama"
15347;"Napeogenes";"stella";6,125;-77,375;"HERMIAS";"HERMIAS";"Colombia"
15348;"Napeogenes";"stella";5,625;-76,625;"HERMIAS";"HERMIAS";"Colombia"
15349;"Napeogenes";"stella";4,875;-76,125;"HERMIAS";"HERMIAS";"Colombia"
15350;"Napeogenes";"stella";1,625;-78,125;"HERMIAS";"HERMIAS";"Colombia"
15351;"Napeogenes";"stella";3,625;-76,625;"HERMIAS";"HERMIAS";"Colombia"
15352;"Napeogenes";"stella";0,875;-78,375;"HERMIAS";"HERMIAS";"Ecuador"
15355;"Napeogenes";"stella";0,875;-78,625;"HERMIAS";"HERMIAS";"Ecuador"
15357;"Napeogenes";"stella";1,125;-78,875;"HERMIAS";"HERMIAS";"Ecuador"
15358;"Napeogenes";"stella";1,125;-78,625;"HERMIAS";"HERMIAS";"Ecuador"
15359;"Napeogenes";"stella";0,875;-78,875;"HERMIAS";"HERMIAS";"Ecuador"
15369;"Napeogenes";"stella";0,375;-79,125;"HERMIAS";"HERMIAS";"Ecuador"
15375;"Napeogenes";"stella";0,625;-78,875;"HERMIAS";"HERMIAS";"Ecuador"
15379;"Napeogenes";"stella";6,375;-74,625;"HERMIAS";"HERMIAS";"Colombia"
15380;"Napeogenes";"stella";5,625;-74,125;"HERMIAS";"HERMIAS";"Colombia"
15381;"Napeogenes";"stella";5,125;-75,625;"HERMIAS";"HERMIAS";"Colombia"
15382;"Napeogenes";"stella";5,375;-74,625;"HERMIAS";"HERMIAS";"Colombia"
15383;"Napeogenes";"stella";5,125;-75,125;"HERMIAS";"HERMIAS";"Colombia"
15384;"Napeogenes";"stella";5,375;-74,375;"HERMIAS";"HERMIAS";"Colombia"
15385;"Napeogenes";"stella";5,625;-74,375;"HERMIAS";"HERMIAS";"Colombia"
15386;"Napeogenes";"stella";10,375;-73,125;"HERMIAS";"HERMIAS";"Colombia"
15387;"Napeogenes";"stella";11,125;-73,875;"HERMIAS";"HERMIAS";"Colombia"
15388;"Napeogenes";"stella";11,125;-74,125;"HERMIAS";"HERMIAS";"Colombia"
15390;"Napeogenes";"stella";11,125;-73,625;"HERMIAS";"HERMIAS";"Colombia"
15391;"Napeogenes";"stella";4,875;-75,625;"HERMIAS";"HERMIAS";"Colombia"
15392;"Napeogenes";"stella";4,125;-74,625;"HERMIAS";"HERMIAS";"Colombia"
15393;"Napeogenes";"stella";4,125;-75,375;"HERMIAS";"HERMIAS";"Colombia"
15394;"Napeogenes";"stella";3,125;-76,375;"HERMIAS";"HERMIAS";"Colombia"
15395;"Napeogenes";"stella";4,375;-75,875;"HERMIAS";"HERMIAS";"Colombia"
15396;"Napeogenes";"stella";3,875;-76,625;"HERMIAS";"HERMIAS";"Colombia"
15397;"Napeogenes";"sulphureophila";-10,375;-75,625;"OCNA";"OCNA";"Peru"
15398;"Napeogenes";"sulphureophila";-0,625;-77,875;"OCNA";"OCNA";"Ecuador"
15399;"Napeogenes";"sulphureophila";-0,625;-77,625;"OCNA";"OCNA";"Ecuador"
15400;"Napeogenes";"sulphureophila";-1,375;-78,125;"OCNA";"OCNA";"Ecuador"
15402;"Napeogenes";"sulphureophila";-3,875;-78,375;"OCNA";"OCNA";"Peru"
15403;"Napeogenes";"sulphureophila";-9,375;-76,125;"OCNA";"OCNA";"Peru"
15404;"Napeogenes";"sylphis";-3,375;-68,875;"AURELIANA";"AURELIANA";"Brazil"
15405;"Napeogenes";"sylphis";-4,125;-70,125;"AURELIANA";"AURELIANA";"Colombia"
15406;"Napeogenes";"sylphis";-4,125;-69,875;"AURELIANA";"AURELIANA";"Colombia"
15407;"Napeogenes";"sylphis";1,375;-75,375;"AURELIANA";"AURELIANA";"Colombia"
15408;"Napeogenes";"sylphis";1,625;-75,625;"AURELIANA";"AURELIANA";"Colombia"
15409;"Napeogenes";"sylphis";-3,125;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
15411;"Napeogenes";"sylphis";-2,875;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
15412;"Napeogenes";"sylphis";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
15413;"Napeogenes";"sylphis";-1,125;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
15414;"Napeogenes";"sylphis";-0,375;-76,125;"AURELIANA";"AURELIANA";"Ecuador"
15419;"Napeogenes";"sylphis";-0,875;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
15421;"Napeogenes";"sylphis";-0,375;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
15422;"Napeogenes";"sylphis";-0,375;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
15423;"Napeogenes";"sylphis";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
15427;"Napeogenes";"sylphis";-1,125;-75,375;"AURELIANA";"AURELIANA";"Ecuador"
15428;"Napeogenes";"sylphis";-0,625;-75,375;"AURELIANA";"AURELIANA";"Ecuador"
15434;"Napeogenes";"sylphis";-0,625;-76,625;"AURELIANA";"AURELIANA";"Ecuador"
15436;"Napeogenes";"sylphis";-0,875;-75,375;"AURELIANA";"AURELIANA";"Ecuador"
15437;"Napeogenes";"sylphis";-0,875;-75,125;"AURELIANA";"AURELIANA";"Ecuador"
15438;"Napeogenes";"sylphis";-0,625;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
15439;"Napeogenes";"sylphis";-0,625;-76,125;"AURELIANA";"AURELIANA";"Ecuador"
15442;"Napeogenes";"sylphis";-1,125;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
15443;"Napeogenes";"sylphis";-0,875;-75,625;"AURELIANA";"AURELIANA";"Ecuador"
15446;"Napeogenes";"sylphis";-0,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
15447;"Napeogenes";"sylphis";-1,625;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
15448;"Napeogenes";"sylphis";-1,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
15451;"Napeogenes";"sylphis";0,125;-77,125;"AURELIANA";"AURELIANA";"Ecuador"
15452;"Napeogenes";"sylphis";0,125;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
15456;"Napeogenes";"sylphis";-0,375;-76,625;"AURELIANA";"AURELIANA";"Ecuador"
15457;"Napeogenes";"sylphis";-4,625;-77,625;"AURELIANA";"AURELIANA";"Peru"
15458;"Napeogenes";"sylphis";-0,875;-75,375;"AURELIANA";"AURELIANA";"Peru"
15459;"Napeogenes";"sylphis";-4,125;-70,375;"AURELIANA";"AURELIANA";"Peru"
15460;"Napeogenes";"sylphis";-0,875;-75,125;"AURELIANA";"AURELIANA";"Peru"
15461;"Napeogenes";"sylphis";-4,625;-74,875;"AURELIANA";"AURELIANA";"Peru"
15462;"Napeogenes";"sylphis";-3,875;-73,375;"AURELIANA";"AURELIANA";"Peru"
15463;"Napeogenes";"sylphis";-4,625;-73,875;"AURELIANA";"AURELIANA";"Peru"
15464;"Napeogenes";"sylphis";-4,625;-73,625;"AURELIANA";"AURELIANA";"Peru"
15465;"Napeogenes";"sylphis";-3,375;-71,875;"AURELIANA";"AURELIANA";"Peru"
15466;"Napeogenes";"sylphis";-5,875;-76,625;"AURELIANA";"AURELIANA";"Peru"
15467;"Napeogenes";"sylphis";-3,125;-72,875;"AURELIANA";"AURELIANA";"Peru"
15468;"Napeogenes";"sylphis";-5,875;-76,125;"AURELIANA";"AURELIANA";"Peru"
15469;"Napeogenes";"sylphis";-6,375;-76,375;"AURELIANA";"AURELIANA";"Peru"
15471;"Napeogenes";"sylphis";-2,625;-66,125;"ILLINISSA";"ILLINISSA";"Brazil"
15472;"Napeogenes";"sylphis";-6,875;-55,375;"EGRA";"EGRA";"Brazil"
15473;"Napeogenes";"sylphis";-4,375;-55,875;"EGRA";"EGRA";"Brazil"
15474;"Napeogenes";"sylphis";-4,125;-54,875;"EGRA";"EGRA";"Brazil"
15475;"Napeogenes";"sylphis";-7,375;-75,125;"LERIDA";"LERIDA";"Peru"
15476;"Napeogenes";"sylphis";-2,875;-66,875;"AURELIANA";"AURELIANA";"Brazil"
15477;"Napeogenes";"sylphis";4,875;-52,375;"EGRA";"EGRA";"French Guiana"
15478;"Napeogenes";"sylphis";3,875;-53,375;"EGRA";"EGRA";"French Guiana"
15479;"Napeogenes";"sylphis";-10,625;-62,375;"LERIDA";"LERIDA";"Brazil"
15480;"Napeogenes";"sylphis";5,875;-60,625;"LERIDA";"LERIDA";"Guyana"
15481;"Napeogenes";"sylphis";6,875;-58,625;"LERIDA";"LERIDA";"Guyana"
15482;"Napeogenes";"sylphis";-9,625;-74,875;"LERIDA";"LERIDA";"Peru"
15483;"Napeogenes";"sylphis";-9,625;-75,875;"LERIDA";"LERIDA";"Peru"
15484;"Napeogenes";"sylphis";-5,375;-74,375;"LERIDA";"LERIDA";"Peru"
15485;"Napeogenes";"sylphis";-4,375;-73,625;"LERIDA";"LERIDA";"Peru"
15486;"Napeogenes";"sylphis";-7,375;-76,875;"LERIDA";"LERIDA";"Peru"
15487;"Napeogenes";"sylphis";-6,625;-76,375;"LERIDA";"LERIDA";"Peru"
15488;"Napeogenes";"sylphis";-8,875;-75,125;"LERIDA";"LERIDA";"Peru"
15489;"Napeogenes";"sylphis";-8,625;-74,875;"LERIDA";"LERIDA";"Peru"
15490;"Napeogenes";"sylphis";-17,125;-64,875;"AGNOSIA";"AGNOSIA";"Bolivia"
15491;"Napeogenes";"sylphis";-15,875;-67,625;"AGNOSIA";"AGNOSIA";"Bolivia"
15492;"Napeogenes";"sylphis";-15,625;-67,875;"AGNOSIA";"AGNOSIA";"Bolivia"
15493;"Napeogenes";"sylphis";-15,375;-68,125;"AGNOSIA";"AGNOSIA";"Bolivia"
15494;"Napeogenes";"sylphis";-17,875;-63,375;"AGNOSIA";"AGNOSIA";"Bolivia"
15495;"Napeogenes";"sylphis";-15,875;-63,125;"AGNOSIA";"AGNOSIA";"Bolivia"
15496;"Napeogenes";"sylphis";-17,875;-63,125;"AGNOSIA";"AGNOSIA";"Bolivia"
15497;"Napeogenes";"sylphis";-14,625;-62,875;"AGNOSIA";"AGNOSIA";"Bolivia"
15498;"Napeogenes";"sylphis";-16,875;-63,875;"AGNOSIA";"AGNOSIA";"Bolivia"
15499;"Napeogenes";"sylphis";-17,375;-64,625;"AGNOSIA";"AGNOSIA";"Bolivia"
15500;"Napeogenes";"sylphis";-16,625;-63,125;"AGNOSIA";"AGNOSIA";"Bolivia"
15502;"Napeogenes";"sylphis";-12,875;-71,375;"AGNOSIA";"AGNOSIA";"Peru"
15503;"Napeogenes";"sylphis";-11,125;-74,625;"AGNOSIA";"AGNOSIA";"Peru"
15504;"Napeogenes";"sylphis";-10,875;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
15505;"Napeogenes";"sylphis";-11,125;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
15506;"Napeogenes";"sylphis";-10,875;-74,875;"AGNOSIA";"AGNOSIA";"Peru"
15510;"Napeogenes";"sylphis";-11,375;-69,375;"AGNOSIA";"AGNOSIA";"Peru"
15511;"Napeogenes";"sylphis";-11,875;-71,375;"AGNOSIA";"AGNOSIA";"Peru"
15513;"Napeogenes";"sylphis";-10,875;-75,125;"AGNOSIA";"AGNOSIA";"Peru"
15514;"Napeogenes";"sylphis";-13,375;-69,625;"AGNOSIA";"AGNOSIA";"Peru"
15515;"Napeogenes";"tolosa";10,625;-85,125;"EXCELSA";"EXCELSA";"Costa Rica"
15516;"Napeogenes";"tolosa";9,875;-84,625;"EXCELSA";"EXCELSA";"Costa Rica"
15517;"Napeogenes";"tolosa";10,375;-84,125;"EXCELSA";"EXCELSA";"Costa Rica"
15518;"Napeogenes";"tolosa";9,875;-83,875;"EXCELSA";"EXCELSA";"Costa Rica"
15519;"Napeogenes";"tolosa";9,875;-83,625;"EXCELSA";"EXCELSA";"Costa Rica"
15522;"Napeogenes";"tolosa";9,875;-83,375;"EXCELSA";"EXCELSA";"Costa Rica"
15527;"Napeogenes";"tolosa";10,375;-84,875;"EXCELSA";"EXCELSA";"Costa Rica"
15528;"Napeogenes";"tolosa";9,375;-83,625;"EXCELSA";"EXCELSA";"Costa Rica"
15529;"Napeogenes";"tolosa";10,125;-84,125;"EXCELSA";"EXCELSA";"Costa Rica"
15530;"Napeogenes";"tolosa";10,125;-83,875;"EXCELSA";"EXCELSA";"Costa Rica"
15531;"Napeogenes";"tolosa";9,875;-83,125;"EXCELSA";"EXCELSA";"Costa Rica"
15533;"Napeogenes";"tolosa";9,375;-82,625;"EXCELSA";"EXCELSA";"Costa Rica"
15534;"Napeogenes";"tolosa";8,875;-82,875;"EXCELSA";"EXCELSA";"Costa Rica"
15535;"Napeogenes";"tolosa";8,625;-82,875;"EXCELSA";"EXCELSA";"Costa Rica"
15536;"Napeogenes";"tolosa";10,125;-84,375;"EXCELSA";"EXCELSA";"Costa Rica"
15539;"Napeogenes";"tolosa";9,875;-84,125;"EXCELSA";"EXCELSA";"Costa Rica"
15540;"Napeogenes";"tolosa";12,375;-85,125;"EXCELSA";"EXCELSA";"Nicaragua"
15541;"Napeogenes";"tolosa";13,125;-85,875;"EXCELSA";"EXCELSA";"Nicaragua"
15542;"Napeogenes";"tolosa";12,875;-85,875;"EXCELSA";"EXCELSA";"Nicaragua"
15543;"Napeogenes";"tolosa";8,375;-82,625;"EXCELSA";"EXCELSA";"Panama"
15544;"Napeogenes";"tolosa";8,625;-82,125;"EXCELSA";"EXCELSA";"Panama"
15545;"Napeogenes";"tolosa";8,625;-82,625;"EXCELSA";"EXCELSA";"Panama"
15546;"Napeogenes";"tolosa";8,875;-82,625;"EXCELSA";"EXCELSA";"Panama"
15548;"Napeogenes";"tolosa";8,875;-82,875;"EXCELSA";"EXCELSA";"Panama"
15549;"Napeogenes";"tolosa";8,625;-80,125;"EXCELSA";"EXCELSA";"Panama"
15551;"Napeogenes";"tolosa";8,625;-79,875;"EXCELSA";"EXCELSA";"Panama"
15552;"Napeogenes";"tolosa";8,875;-79,625;"EXCELSA";"EXCELSA";"Panama"
15553;"Napeogenes";"tolosa";8,625;-81,125;"EXCELSA";"EXCELSA";"Panama"
15554;"Napeogenes";"tolosa";8,875;-80,875;"EXCELSA";"EXCELSA";"Panama"
15555;"Napeogenes";"tolosa";2,625;-77,125;"DILUCIDA";"DILUCIDA";"Colombia"
15557;"Napeogenes";"tolosa";0,875;-78,625;"DILUCIDA";"DILUCIDA";"Ecuador"
15558;"Napeogenes";"tolosa";0,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
15559;"Napeogenes";"tolosa";-0,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
15560;"Napeogenes";"tolosa";-0,375;-78,875;"DILUCIDA";"DILUCIDA";"Ecuador"
15561;"Napeogenes";"tolosa";0,125;-78,875;"DILUCIDA";"DILUCIDA";"Ecuador"
15563;"Napeogenes";"tolosa";7,125;-75,375;"EURIMEDIA";"EURIMEDIA";"Colombia"
15564;"Napeogenes";"tolosa";3,875;-76,625;"EURIMEDIA";"EURIMEDIA";"Colombia"
15565;"Napeogenes";"tolosa";3,625;-76,875;"EURIMEDIA";"EURIMEDIA";"Colombia"
15566;"Napeogenes";"tolosa";9,375;-79,625;"EXCELSA";"EXCELSA";"Panama"
15567;"Napeogenes";"tolosa";9,375;-79,125;"EXCELSA";"EXCELSA";"Panama"
15568;"Napeogenes";"tolosa";9,125;-79,375;"EXCELSA";"EXCELSA";"Panama"
15569;"Napeogenes";"tolosa";8,875;-78,375;"EXCELSA";"EXCELSA";"Panama"
15570;"Napeogenes";"tolosa";7,875;-77,625;"EXCELSA";"EXCELSA";"Panama"
15572;"Napeogenes";"tolosa";7,875;-78,375;"EXCELSA";"EXCELSA";"Panama"
15573;"Napeogenes";"tolosa";15,625;-89,875;"MAMERCUS";"MAMERCUS";"Guatemala"
15574;"Napeogenes";"tolosa";15,625;-90,125;"MAMERCUS";"MAMERCUS";"Guatemala"
15575;"Napeogenes";"tolosa";15,625;-90,375;"MAMERCUS";"MAMERCUS";"Guatemala"
15576;"Napeogenes";"tolosa";15,375;-89,875;"MAMERCUS";"MAMERCUS";"Guatemala"
15578;"Napeogenes";"tolosa";14,625;-91,875;"MAMERCUS";"MAMERCUS";"Guatemala"
15579;"Napeogenes";"tolosa";15,625;-88,625;"MAMERCUS";"MAMERCUS";"Guatemala"
15580;"Napeogenes";"tolosa";15,625;-88,875;"MAMERCUS";"MAMERCUS";"Guatemala"
15581;"Napeogenes";"tolosa";15,375;-89,125;"MAMERCUS";"MAMERCUS";"Guatemala"
15582;"Napeogenes";"tolosa";15,625;-86,875;"MAMERCUS";"MAMERCUS";"Honduras"
15584;"Napeogenes";"tolosa";14,875;-89,125;"MAMERCUS";"MAMERCUS";"Honduras"
15585;"Napeogenes";"tolosa";15,375;-88,125;"MAMERCUS";"MAMERCUS";"Honduras"
15586;"Napeogenes";"tolosa";17,875;-96,125;"MAMERCUS";"MAMERCUS";"Mexico"
15587;"Napeogenes";"tolosa";17,375;-95,375;"MAMERCUS";"MAMERCUS";"Mexico"
15588;"Napeogenes";"tolosa";17,625;-96,375;"MAMERCUS";"MAMERCUS";"Mexico"
15589;"Napeogenes";"tolosa";18,125;-96,375;"MAMERCUS";"MAMERCUS";"Mexico"
15590;"Napeogenes";"tolosa";17,875;-96,375;"MAMERCUS";"MAMERCUS";"Mexico"
15591;"Napeogenes";"tolosa";18,625;-95,125;"MAMERCUS";"MAMERCUS";"Mexico"
15592;"Napeogenes";"tolosa";18,625;-96,625;"MAMERCUS";"MAMERCUS";"Mexico"
15593;"Napeogenes";"tolosa";13,125;-85,875;"MAMERCUS";"MAMERCUS";"Nicaragua"
15595;"Napeogenes";"verticilla";-15,875;-67,625;"AGNOSIA";"AGNOSIA";"Bolivia"
15596;"Napeogenes";"verticilla";-16,375;-67,625;"AGNOSIA";"AGNOSIA";"Bolivia"
15597;"Napeogenes";"verticilla";-16,125;-67,875;"AGNOSIA";"AGNOSIA";"Bolivia"
15598;"Napeogenes";"verticilla";-4,125;-78,875;"AGNOSIA";"AGNOSIA";"Ecuador"
15599;"Napeogenes";"verticilla";-6,375;-77,375;"AGNOSIA";"AGNOSIA";"Peru"
15600;"Napeogenes";"verticilla";-9,375;-75,875;"AGNOSIA";"AGNOSIA";"Peru"
15601;"Napeogenes";"verticilla";-11,125;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
15602;"Napeogenes";"verticilla";-10,875;-74,875;"AGNOSIA";"AGNOSIA";"Peru"
15603;"Napeogenes";"verticilla";-10,375;-75,625;"AGNOSIA";"AGNOSIA";"Peru"
15604;"Napeogenes";"verticilla";-6,375;-76,375;"AGNOSIA";"AGNOSIA";"Peru"
15605;"Napeogenes";"zurippa";-9,125;-68,625;"ORESTES";"ORESTES";"Brazil"
15606;"Napeogenes";"zurippa";-12,625;-72,875;"ORESTES";"ORESTES";"Peru"
15607;"Napeogenes";"zurippa";-12,375;-72,875;"ORESTES";"ORESTES";"Peru"
15608;"Napeogenes";"zurippa";-11,875;-72,875;"ORESTES";"ORESTES";"Peru"
15609;"Napeogenes";"zurippa";-12,875;-71,375;"ORESTES";"ORESTES";"Peru"
15611;"Napeogenes";"zurippa";-8,875;-74,875;"ORESTES";"ORESTES";"Peru"
15612;"Napeogenes";"zurippa";-9,625;-74,875;"ORESTES";"ORESTES";"Peru"
15613;"Napeogenes";"zurippa";-9,875;-74,875;"ORESTES";"ORESTES";"Peru"
15614;"Napeogenes";"zurippa";-11,125;-75,375;"ORESTES";"ORESTES";"Peru"
15615;"Napeogenes";"zurippa";-5,375;-74,375;"ORESTES";"ORESTES";"Peru"
15616;"Napeogenes";"zurippa";-12,875;-69,375;"ORESTES";"ORESTES";"Peru"
15617;"Napeogenes";"zurippa";-11,375;-69,375;"ORESTES";"ORESTES";"Peru"
15618;"Napeogenes";"zurippa";-11,875;-71,375;"ORESTES";"ORESTES";"Peru"
15619;"Napeogenes";"zurippa";-10,125;-75,625;"ORESTES";"ORESTES";"Peru"
15620;"Napeogenes";"zurippa";-10,125;-75,125;"ORESTES";"ORESTES";"Peru"
15621;"Napeogenes";"zurippa";-13,375;-70,375;"ORESTES";"ORESTES";"Peru"
15622;"Napeogenes";"zurippa";-13,625;-69,625;"ORESTES";"ORESTES";"Peru"
15623;"Napeogenes";"zurippa";1,125;-73,875;"MAMERCUS";"MAMERCUS";"Colombia"
15624;"Napeogenes";"zurippa";-3,875;-73,375;"MAMERCUS";"MAMERCUS";"Peru"
15625;"Napeogenes";"zurippa";-3,375;-72,875;"MAMERCUS";"MAMERCUS";"Peru"
15626;"Napeogenes";"zurippa";-10,375;-62,625;"MAMERCUS";"MAMERCUS";"Brazil"
15627;"Napeogenes";"zurippa";-6,375;-77,375;"MAMERCUS";"MAMERCUS";"Peru"
15628;"Napeogenes";"zurippa";-9,375;-76,125;"MAMERCUS";"MAMERCUS";"Peru"
15629;"Napeogenes";"zurippa";-11,125;-75,375;"MAMERCUS";"MAMERCUS";"Peru"
15631;"Napeogenes";"zurippa";-10,875;-74,875;"MAMERCUS";"MAMERCUS";"Peru"
15632;"Napeogenes";"zurippa";-10,875;-75,375;"MAMERCUS";"MAMERCUS";"Peru"
15634;"Napeogenes";"zurippa";-7,125;-76,625;"MAMERCUS";"MAMERCUS";"Peru"
15635;"Napeogenes";"zurippa";-6,375;-76,375;"MAMERCUS";"MAMERCUS";"Peru"
15636;"Napeogenes";"zurippa";-4,625;-73,625;"MAMERCUS";"MAMERCUS";"Peru"
15637;"Napeogenes";"zurippa";-2,625;-76,875;"MAMERCUS";"MAMERCUS";"Ecuador"
15638;"Napeogenes";"zurippa";-0,625;-76,375;"MAMERCUS";"MAMERCUS";"Ecuador"
15640;"Napeogenes";"zurippa";-0,375;-76,375;"MAMERCUS";"MAMERCUS";"Ecuador"
15641;"Napeogenes";"zurippa";-0,375;-76,875;"MAMERCUS";"MAMERCUS";"Ecuador"
15643;"Napeogenes";"zurippa";-0,375;-76,625;"MAMERCUS";"MAMERCUS";"Ecuador"
15644;"Napeogenes";"zurippa";-16,125;-66,625;"HERMIAS";"HERMIAS";"Bolivia"
15645;"Napeogenes";"zurippa";-15,625;-67,875;"HERMIAS";"HERMIAS";"Bolivia"
15646;"Napeogenes";"zurippa";-14,375;-67,375;"HERMIAS";"HERMIAS";"Bolivia"
15647;"Napeogenes";"zurippa";-17,625;-63,625;"HERMIAS";"HERMIAS";"Bolivia"
15648;"Oleria";"aegle";-0,375;-55,875;"LERIDA";"LERIDA";"Brazil"
15649;"Oleria";"aegle";4,625;-52,375;"LERIDA";"LERIDA";"French Guiana"
15650;"Oleria";"aegle";4,875;-52,375;"LERIDA";"LERIDA";"French Guiana"
15651;"Oleria";"aegle";4,625;-52,125;"LERIDA";"LERIDA";"French Guiana"
15656;"Oleria";"aegle";3,625;-53,875;"LERIDA";"LERIDA";"French Guiana"
15657;"Oleria";"aegle";3,625;-53,625;"LERIDA";"LERIDA";"French Guiana"
15658;"Oleria";"aegle";3,875;-53,375;"LERIDA";"LERIDA";"French Guiana"
15659;"Oleria";"aegle";6,375;-59,125;"LERIDA";"LERIDA";"Guyana"
15660;"Oleria";"aegle";6,375;-58,625;"LERIDA";"LERIDA";"Guyana"
15661;"Oleria";"aegle";5,625;-59,625;"LERIDA";"LERIDA";"Guyana"
15662;"Oleria";"aegle";5,875;-60,625;"LERIDA";"LERIDA";"Guyana"
15664;"Oleria";"aegle";6,875;-58,125;"LERIDA";"LERIDA";"Guyana"
15665;"Oleria";"aegle";5,125;-59,375;"LERIDA";"LERIDA";"Guyana"
15666;"Oleria";"aegle";6,875;-58,625;"LERIDA";"LERIDA";"Guyana"
15667;"Oleria";"aegle";3,375;-59,625;"LERIDA";"LERIDA";"Guyana"
15669;"Oleria";"aegle";5,125;-55,125;"LERIDA";"LERIDA";"Suriname"
15670;"Oleria";"aegle";3,375;-54,125;"LERIDA";"LERIDA";"Suriname"
15671;"Oleria";"aegle";-3,125;-60,125;"EGRA";"EGRA";"Brazil"
15672;"Oleria";"aegle";2,375;-60,125;"EGRA";"EGRA";"Brazil"
15674;"Oleria";"aegle";-2,875;-59,875;"EGRA";"EGRA";"Brazil"
15675;"Oleria";"aegle";-1,625;-56,625;"EGRA";"EGRA";"Brazil"
15676;"Oleria";"aegle";-5,875;-61,375;"EGRA";"EGRA";"Brazil"
15677;"Oleria";"aegle";-2,875;-46,375;"EGRA";"EGRA";"Brazil"
15678;"Oleria";"aegle";-4,375;-56,125;"EGRA";"EGRA";"Brazil"
15679;"Oleria";"aegle";-1,375;-48,375;"EGRA";"EGRA";"Brazil"
15680;"Oleria";"aegle";-1,125;-46,875;"EGRA";"EGRA";"Brazil"
15681;"Oleria";"aegle";-1,375;-48,125;"EGRA";"EGRA";"Brazil"
15682;"Oleria";"aegle";-4,375;-55,875;"EGRA";"EGRA";"Brazil"
15683;"Oleria";"aegle";-2,625;-54,625;"EGRA";"EGRA";"Brazil"
15685;"Oleria";"aegle";-1,125;-51,125;"EGRA";"EGRA";"Brazil"
15688;"Oleria";"aegle";-2,375;-54,625;"EGRA";"EGRA";"Brazil"
15689;"Oleria";"aegle";-0,875;-47,875;"EGRA";"EGRA";"Brazil"
15690;"Oleria";"aegle";-4,375;-56,125;"LERIDA";"LERIDA";"Brazil"
15691;"Oleria";"aegle";-10,625;-62,875;"LERIDA";"LERIDA";"Brazil"
15693;"Oleria";"aegle";-10,375;-62,875;"LERIDA";"LERIDA";"Brazil"
15698;"Oleria";"aegle";-10,375;-62,625;"LERIDA";"LERIDA";"Brazil"
15699;"Oleria";"aegle";-10,625;-62,375;"LERIDA";"LERIDA";"Brazil"
15700;"Oleria";"aegle";-10,875;-61,875;"LERIDA";"LERIDA";"Brazil"
15701;"Oleria";"agarista";0,875;-76,625;"LERIDA";"LERIDA";"Colombia"
15702;"Oleria";"agarista";-1,625;-77,875;"LERIDA";"LERIDA";"Ecuador"
